song,start,instrument,set
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,529200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,617400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,705600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,793800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,882000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,970200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1058400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1146600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1234800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1323000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1411200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1499400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1587600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1675800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1764000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1852200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,1940400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2028600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2116800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2205000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2293200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2381400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2469600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2557800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2646000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2734200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2822400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2910600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,2998800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3087000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3175200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3263400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3351600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3439800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3528000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3616200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3704400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3792600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3880800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,3969000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4057200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4145400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4233600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4321800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4410000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4498200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4586400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4674600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4762800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4851000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,4939200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5027400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5115600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5203800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5292000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5380200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5468400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5556600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5644800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5733000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5821200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5909400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,5997600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6085800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6174000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6262200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6350400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6438600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6526800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6615000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6703200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6791400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6879600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,6967800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7056000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7144200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7232400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7320600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7408800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7497000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7585200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7673400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7761600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7849800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,7938000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8026200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8114400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8202600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8290800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8379000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8467200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8555400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8643600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8731800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8820000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8908200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,8996400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9084600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9172800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9261000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9349200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9437400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9525600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9613800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9702000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9790200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9878400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,9966600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10054800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10143000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10231200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10319400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10407600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10495800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10584000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10672200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10760400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10848600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,10936800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11025000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11113200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11201400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11289600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11377800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11466000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11554200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11642400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11730600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 4_ Allegro.wav,11818800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,0,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,88200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,176400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,264600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,352800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,441000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,529200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,617400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,705600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,793800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,882000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,970200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1058400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1146600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1234800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1323000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1411200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1499400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1587600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1675800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1764000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1852200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,1940400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2028600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2116800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2205000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2293200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2381400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2469600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2557800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2646000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2734200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2822400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2910600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,2998800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3087000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3175200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3263400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3351600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3439800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3528000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3616200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3704400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3792600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3880800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,3969000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4057200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4145400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4233600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4321800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4410000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4498200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4586400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4674600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4762800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4851000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,4939200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5027400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5115600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5203800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5292000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5380200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5468400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5556600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5644800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5733000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5821200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5909400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,5997600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6085800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6174000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6262200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6350400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6438600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6526800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6615000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6703200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6791400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6879600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,6967800,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,7056000,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,7144200,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,7232400,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,7320600,viola,test
data/test/viola_solo_test_12 Etudes for Viola No. 6_ Andante (Lento).wav,7408800,viola,test
